ANT3_MOUSE;1;0;0;1;,,,,,
IGH1M_MOUSE (+1);1;0;0;1;,,,,,
CLUS_MOUSE;1;0;1;0;,,,,,
ICAM1_MOUSE;1;0;0;0;,,,,,
MOT1_MOUSE;1;0;1;1;,,,,,
ITIH4_MOUSE;0;0;0;1;,,,,,
HA11_MOUSE;1;0;0;1;,,,,,
KV2A7_MOUSE;1;0;1;1;,,,,,
S10AB_MOUSE;1;0;1;1;,,,,,
RL40_MOUSE (+2);1;0;1;1;,,,,,
MSLN_MOUSE;1;0;0;0;,,,,,
ITB1_MOUSE;1;0;1;1;,,,,,
BASP1_MOUSE;1;0;0;1;,,,,,
CDC42_MOUSE;1;0;0;1;,,,,,
CXAR_MOUSE;1;0;0;0;,,,,,
AT2B1_MOUSE;1;0;0;0;,,,,,
GBB1_MOUSE;1;0;1;1;,,,,,
NPTN_MOUSE;1;0;0;1;,,,,,
A1AG1_MOUSE;1;0;1;1;,,,,,
TGM2_MOUSE;1;0;0;0;,,,,,
SPA3M_MOUSE;1;0;1;1;,,,,,
1433Z_MOUSE;1;0;0;1;,,,,,
CD44_MOUSE;1;0;0;1;,,,,,
RHOA_MOUSE;1;0;1;1;,,,,,
HA2B_MOUSE (+1);0;0;0;1;,,,,,
S10AA_MOUSE;1;0;1;0;,,,,,
RAC2_MOUSE;1;0;1;1;,,,,,
IGJ_MOUSE;0;0;0;1;,,,,,
THY1_MOUSE;1;0;1;0;,,,,,
CRIP1_MOUSE;1;0;0;0;,,,,,
HCK_MOUSE;1;0;0;1;,,,,,
S10A6_MOUSE;1;0;0;1;,,,,,
HVM51_MOUSE;0;0;0;1,,,,,
APOE_MOUSE;1;0;0;0;,,,,,
ADA10_MOUSE;1;0;0;0;,,,,,
FPRP_MOUSE;1;0;0;0;,,,,,
H12_MOUSE;1;0;0;1;,,,,,
MOES_MOUSE;1;0;1;1;,,,,,
PODXL_MOUSE;1;0;0;1;,,,,,
RAP1A_MOUSE (+1);0;0;0;1;,,,,,
URP2_MOUSE;0;0;0;1;,,,,,
PRG2_MOUSE;1;0;0;0;,,,,,
MYADM_MOUSE;1;0;0;0;,,,,,
K1C24_MOUSE;1;1;0;1;,,,,,
CERU_MOUSE;0;0;0;1;,,,,,
RAB10_MOUSE;1;0;1;1;,,,,,
MDR1B_MOUSE;1;0;0;0;,,,,,
CRAMP_MOUSE;1;0;0;0;,,,,,
H2A1F_MOUSE (+5);1;0;1;1;,,,,,
EHD1_MOUSE;1;0;1;1;,,,,,
RRAS2_MOUSE;1;0;1;1;,,,,,
CD47_MOUSE;1;0;0;0;,,,,,
GNAI3_MOUSE;1;0;0;1;,,,,,
ACTBL_MOUSE;1;1;1;0;,,,,,
K1C17_MOUSE;1;1;1;1;,,,,,
RAC1_MOUSE;1;0;1;1;,,,,,
K2C75_MOUSE;1;1;0;1;,,,,,
K1C14_MOUSE1;1;0;1;,,,,,
H14_MOUSE;1;0;0;1;,,,,,
HA1B_MOUSE;1;0;0;0;,,,,,
H2A2A_MOUSE (+1);1;0;1;1;,,,,,
TBB4B_MOUSE;1;0;0;0;,,,,,
